"id"	"prob"
40625	0.996007919311523
14191	0.317633777856827
5011	0.00311444140970707
23277	0.931896686553955
29766	1.61635284712247e-06
10295	1.29995760289603e-05
36354	0.359430015087128
4688	0.991970419883728
15064	0.999943256378174
40064	0.95796674489975
9192	0.597336828708649
921	0.000354644726030529
36266	0.981812059879303
4194	0.993300199508667
317	0.0111182108521461
39884	0.99762886762619
14543	0.00306465337052941
10821	0.964732229709625
38628	0.807916402816772
22374	0.144874334335327
15099	0.000599879072979093
30860	1.04802929854486e-05
18803	0.0139701142907143
35304	0.997442841529846
46052	0.996066153049469
39320	0.540397226810455
36190	0.858300030231476
18383	0.373691260814667
3204	0.999985933303833
5981	0.0163378976285458
44840	0.82403838634491
1850	0.900775492191315
5794	0.22105199098587
3721	0.518325209617615
18702	0.968530476093292
41183	0.000420526892412454
14851	0.97330904006958
8309	0.875394701957703
2547	0.000238495311350562
40386	0.791210472583771
40796	0.981060385704041
11416	0.98646754026413
38327	0.683852076530457
39298	0.025429543107748
7332	0.000116410505142994
13010	0.494128435850143
10096	0.000628660898655653
821	0.999283134937286
27033	0.990046679973602
43034	0.00454304646700621
1979	0.951484799385071
40027	0.559933483600616
32043	0.0182673819363117
19579	0.976370930671692
19023	0.00598593940958381
3520	0.961358189582825
33984	6.41286387690343e-05
27925	0.998601377010345
14180	0.987735092639923
44388	0.00913650076836348
27448	0.992527604103088
31313	0.89343124628067
33015	5.3778275166394e-09
16918	0.016527347266674
32555	0.653150081634521
41118	6.54067916912027e-05
38497	0.99877518415451
15765	0.458928436040878
16117	0.999358117580414
12853	0.990435361862183
49945	0.997339308261871
40692	1.75087188836187e-06
45627	0.999801337718964
15587	0.559490978717804
2587	0.0153165850788355
46670	0.00124325137585402
25141	0.195170015096664
48381	0.999366700649261
37403	0.00637675728648901
48933	0.999677777290344
38037	0.000125475984532386
38847	0.000149752566358075
17374	0.0951853916049004
12330	0.995684623718262
46193	0.690883934497833
30011	2.17531105590751e-05
3872	0.0259429905563593
44803	0.764265775680542
49156	0.972684383392334
49197	0.888878524303436
16584	0.000308398914057761
15409	0.997881948947906
28493	0.535315871238708
8074	0.0115010989829898
13228	0.0431697107851505
18906	0.252029210329056
38719	0.623108088970184
