"id"	"prob"
13903	0.974946260452271
32430	0.704513251781464
18702	0.970048427581787
28367	0.809262037277222
12106	0.337468534708023
12917	0.999462068080902
20026	4.36495426470174e-08
49383	0.463667362928391
40220	0.0166385155171156
15130	0.0635709688067436
391	0.0820841863751411
9517	0.0139838550239801
6923	0.946769177913666
40848	0.0113392565399408
32821	0.986718833446503
31599	0.999393701553345
29201	0.800560057163239
47879	0.852805733680725
45801	0.937559485435486
31390	1.11229132571111e-08
24703	0.999993205070496
4357	0.125172913074493
36361	0.278261095285416
23456	0.636395990848541
9022	0.999901175498962
27955	0.864782392978668
14112	0.99998152256012
18889	0.992586672306061
14540	0.999817430973053
16023	0.876655161380768
26650	5.48279999179613e-08
49335	1
1179	0.00331664411351085
48295	0.980415523052216
20569	0.998648345470428
41198	0.000669930537696928
3940	0.192140743136406
38583	0.191597685217857
45345	0.0214703790843487
252	0.998511731624603
18994	0.971562325954437
44766	0.00696658901870251
19398	0.998817503452301
21119	0.0221183318644762
24507	0.00901734735816717
19887	0.999315738677979
10022	0.174263477325439
16578	1.39158595757749e-08
37990	0.999787271022797
27999	0.00087562995031476
24772	0.385567516088486
48756	0.932606101036072
31365	0.471290647983551
39377	0.859652101993561
22721	0.999999523162842
18424	0.00022390834055841
38689	0.999997973442078
20335	0.948701441287994
13284	0.89322429895401
6261	0.000931252609007061
41585	0.958300471305847
8860	0.928805708885193
34837	0.999999403953552
23300	0.724818646907806
31869	0.00146277353633195
23310	0.0175962764769793
7897	0.99999725818634
33261	0.999471247196198
26460	0.926344096660614
44385	0.0181532297283411
14044	0.503737151622772
8908	0.00464619696140289
48097	0.000955490162596107
26635	0.00265501718968153
37964	0.999904870986938
29626	0.0205094218254089
28836	0.907011866569519
3728	4.79374557471601e-06
39424	0.928340375423431
23051	0.808813393115997
24245	0.982897996902466
37173	1.89907405001577e-05
685	0.116349332034588
41962	0.784243524074554
429	0.00012187101674499
14344	0.473067492246628
34648	0.025153761729598
32832	0.0663752630352974
43141	0.446556955575943
25980	0.00797565933316946
16180	0.0123511161655188
12696	0.423810988664627
15162	0.0150198331102729
19922	5.72524731978774e-05
20950	0.00689454330131412
49203	0.967790067195892
41709	0.000347136083291844
2521	0.596388459205627
48572	0.00598087999969721
44390	0.0418878346681595
49787	0.932459890842438
31852	0.000624585780315101
2613	8.12913458503317e-06
26725	0.899168372154236
35874	0.999221920967102
14789	0.0576940402388573
14308	0.0105163967236876
27530	0.996796190738678
46160	0.00272766244597733
28240	6.48026059479889e-07
9800	0.995400846004486
16480	0.919531404972076
16113	0.996069073677063
37790	0.000523618189617991
