"id"	"prob"
598	0.0580997932527528
12048	7.25184594726752e-07
40908	0.999946124201167
33283	0.999999572331259
40600	7.90111132546211e-27
19805	9.04141463228663e-13
20784	0.999986804436425
19048	1.66069169362974e-07
37061	0.999999998762067
3983	1.17401336087674e-36
10403	9.30601634853476e-17
28874	0.999994926351495
11099	0.999999752729364
12940	0.999999999850852
41437	1.06169525790973e-07
3554	0.999259719618035
22356	0.0788652205707095
23521	1.21631410799972e-24
19043	0.999996112231316
30978	0.999999593510976
39297	0.999993687918853
39470	0.999996088075659
22235	0.570131612861961
35270	0.999999972107391
6693	0.997925802064629
5657	0.0268726538876134
32121	0.999241428648556
20400	9.00463838433059e-05
17806	0.847688731191487
22512	0.457580329986336
28606	0.987139973251972
48490	5.94280151927254e-12
1403	0.999965633681824
17124	6.72138922932421e-13
27901	0.000152062731307679
20999	0.999999988057939
35827	1.72806775385483e-05
26701	0.00632109131634821
48095	8.20777724858953e-06
12253	0.38852142330536
11177	2.9098693139684e-05
7686	8.27480242865858e-08
36491	3.5851777771719e-08
27051	0.000212209489635031
3700	0.999999998178926
32648	0.999998845293832
16627	0.999999999999999
14605	4.82826739770517e-09
11235	0.992654002017374
6006	1.90267572291296e-05
44976	3.4849599685439e-05
23594	2.45211233675846e-09
24771	5.74542547376577e-15
34332	0.991059336391396
19847	0.999999971278651
37046	3.79227160557641e-12
3358	0.998761152816345
47112	6.32401707445085e-06
4522	0.00269708026018026
37803	0.997312092131823
41939	0.999994553830565
3882	0.999999999643799
25287	6.54274748575578e-19
46006	0.999966644321794
36394	0.00213597954087093
19123	0.999820342901278
37707	4.67084113228001e-11
18962	2.49358725597747e-08
34016	0.999996078045993
33850	4.85342497180308e-14
12106	3.50671038588604e-06
30158	0.000408913900978258
11406	0.999999999999965
36719	0.99999999905864
6521	0.999999996246947
37565	0.0133178291625489
9404	0.971037186358135
31922	0.000985361751763312
26954	0.000373066552945547
42225	0.999952301709969
26929	0.999948017742968
22202	0.999959804520028
480	0.000275912730939863
15022	0.999999980119569
13299	0.995787071901814
44668	1.96108435307095e-13
13588	0.999996634613941
36871	0.999999012844636
43907	0.999999999998014
4789	0.00114392130266837
11538	0.0461510845418283
41758	0.996639856521134
33352	0.999894185805422
32596	0.00917238242032381
27669	1.03043428805121e-05
46771	0.809395437176128
17018	0.999999999900081
31622	0.757006714562384
16225	5.65685776873656e-11
18878	0.935805682221465
19476	0.999992085863101
25314	0.999999884018754
41037	0.996805303332646
34298	0.0028647855756042
7893	0.0507978757139289
30635	0.984132436702432
12052	0.710910440313451
24816	0.999997915218078
46217	0.999972355798466
27550	0.95350727958619
45642	0.999999999629887
15635	1.36118624928985e-09
29120	0.999950860941518
42335	0.999999999999895
47655	0.00301716414685363
30227	4.98026298781961e-11
48625	0.999999999999989
40005	0.99982084540953
26223	0.999266787143338
38348	2.32280204522108e-12
9217	0.999999999996019
18785	0.999999999999993
40335	0.99999999739913
14266	6.69866289226858e-08
43974	0.999999999999995
46282	0.999999999924196
44011	4.16026525719063e-10
38808	0.999994837798145
20559	0.0084325974210757
2150	3.41874508655428e-07
44500	6.8454574277923e-06
2237	1.68580575759098e-27
40275	2.45795369656221e-20
3545	0.999999999921506
19680	0.999999999999981
20363	0.999999978261173
39706	1.09470272173028e-08
44823	0.999997669459455
37537	1.69436394556129e-05
49783	0.999999999120975
15042	0.94572344316616
38773	1
12725	1.83759306758042e-08
34341	0.999999999984977
14057	0.999998444405007
48392	0.654079626399555
46800	0.0068109740593235
4596	0.00120147978815616
49773	4.99633356701586e-05
41011	0.00121058909578792
20447	2.7756678812339e-07
31965	0.820875392649904
45221	0.999687950143062
28223	0.000114929393085285
28355	0.999999998147078
14832	0.00369982077894861
6426	0.524787584803001
34101	1
26530	6.63295945561382e-41
9133	0.999999992320429
9636	0.000372261507254453
41268	3.60999572532369e-10
31698	0.999999999992131
39268	0.99999011596355
41832	0.999805508271749
3819	0.971450980456065
22394	0.000297228260018203
2494	1.17826033505189e-08
24031	3.99062336648751e-07
20486	1.69863130311806e-05
13898	3.43567993071622e-28
41262	0.344091142438777
17299	2.43302714778143e-22
14981	0.999999960715657
22495	4.50397189773302e-15
28537	7.24866137928519e-05
31597	0.000126861208846394
32912	0.999978607481416
38500	0.259405900105786
38272	4.5614276056503e-07
19433	8.01183565145317e-14
28949	1.20236468214932e-08
7406	3.62960687042642e-09
13028	0.904204880153977
22884	0.0094673147807427
39004	5.97291012618054e-13
37481	0.0096925482602923
5334	0.330840783075075
14138	1.48575116543758e-09
1819	1.55370982624478e-06
2406	0.000459559193149455
49339	1
7599	3.33576110736729e-10
20698	0.999983734795241
41313	0.999999999999987
32842	1
49898	0.00128491134799101
20733	0.798592073691698
44875	0.798505532993418
39320	0.084232541732571
25705	0.999999999256429
48455	2.8369820691933e-16
28689	0.999975463556854
4768	0.999999999395787
9785	0.999999422503899
45741	1.40402189686324e-07
26055	9.70193355592137e-17
28622	6.65660395166415e-08
10107	5.87939347202721e-12
47579	1.29210898088489e-09
16602	0.00092219982525214
29854	0.0178103884461668
47227	7.11924031540432e-20
4970	1.06663860461371e-14
