"id"	"prob"
47604	0.99952232837677
36450	0.918414831161499
30088	0.633763492107391
18416	7.50683175283484e-05
13224	0.125319510698318
16060	0.99940812587738
6904	0.998968720436096
14007	0.248697578907013
39192	0.989065527915955
41524	0.105053052306175
25459	0.9983149766922
12410	0.997867584228516
3701	0.908695101737976
14445	0.97772878408432
20148	7.31517402208226e-10
4357	0.355682611465454
44836	4.93903280585073e-06
38399	0.940993845462799
33157	0.99931812286377
37480	0.998580932617188
20085	0.99977320432663
45466	1.23688138842226e-07
9506	5.77343917029793e-06
49248	0.183404982089996
22171	0.0440518222749233
18385	0.190800487995148
36042	0.999016523361206
13138	0.144053339958191
38370	0.684984445571899
33156	0.00682059768587351
5220	0.960494697093964
15583	3.38853351422586e-06
18188	0.999966621398926
16941	0.0958343893289566
27922	0.51036810874939
45428	0.0496185384690762
24987	0.690298616886139
32238	0.980674922466278
38117	0.217283830046654
10711	7.80106802267255e-07
11268	0.999174416065216
23254	0.254974484443665
23354	0.996468901634216
20580	0.999198377132416
36750	0.0818110629916191
8254	0.999849915504456
41031	0.312988221645355
16960	0.0095096668228507
9660	0.999996662139893
40479	0.000766354147344828
40685	0.998662829399109
36713	0.0173855181783438
35144	0.990930020809174
48292	1.64462271641241e-05
45470	0.834049224853516
45244	0.000630958355031908
15204	0.979639947414398
34533	0.252911418676376
28858	0.00779629684984684
33061	4.18177587562241e-05
36205	6.66913638269762e-06
15973	0.976886451244354
21650	0.980377733707428
21864	0.0332912169396877
6758	2.37660387938377e-05
43487	0.00349671277217567
37363	6.36665863567032e-05
29391	0.999836564064026
23328	0.00118099502287805
34593	0.978456616401672
12034	0.986019253730774
39618	0.0223793666809797
3658	1.19991618703352e-05
42857	0.786206662654877
14006	0.900994837284088
47518	0.00273379031568766
48779	0.999998450279236
16925	1
36065	0.996454477310181
18382	8.09576961025016e-10
49861	0.894923627376556
17095	0.889008820056915
38857	5.46587107237428e-05
46740	0.620601534843445
6199	0.0123946657404304
6594	0.084316723048687
25658	0.999915480613708
45501	0.641763269901276
34117	0.741609454154968
18609	1.33426037791651e-05
4902	0.0169139131903648
17040	0.997445225715637
37079	0.999554574489594
8738	0.979026317596436
42476	1.81058185262373e-05
45030	0.981581449508667
640	0.715993583202362
16145	0.00324907526373863
16581	0.643369972705841
34441	0.998528838157654
6530	0.877749502658844
28565	0.000298118160571903
22978	0.000661743164528161
15132	0.97424852848053
8800	0.995697140693665
37790	0.000613139302004129
24531	0.998925983905792
38125	0.015547800809145
6446	0.985882520675659
6819	0.000219236055272631
12557	0.0882658585906029
38318	0.407742619514465
2463	0.000456753303296864
12778	0.997846007347107
49482	0.954001665115356
